Nome Completo,CPF,Logradouro,Munic¡pio da NotificaÆo,Telefone de Contato,EvoluÆo Caso,Data da NotificaÆo,CEP,Resultado do Teste,Sexo,IDADE,Data do in¡cio dos sintomas
FULANE SILVE,88889708,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,56,30/05/2020
FULANE SILVE,88889709,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,50,20/05/2020
FULANE SILVE,88889710,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-15,0,Negativo,Masculino,60,08/05/2020
FULANE SILVE,88889711,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-07-07,0,Negativo,Masculino,48,04/07/2020
FULANE SILVE,88889712,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Feminino,39,28/05/2020
FULANE SILVE,88889713,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-07,0,Negativo,Masculino,26,29/05/2020
FULANE SILVE,88889714,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Feminino,28,05/06/2020
FULANE SILVE,88889715,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-03,0,Negativo,Masculino,49,02/06/2020
FULANE SILVE,88889716,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,27,22/05/2020
FULANE SILVE,88889717,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-05,0,Negativo,Masculino,28,04/06/2020
FULANE SILVE,88889718,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-26,0,Negativo,Masculino,36,26/05/2020
FULANE SILVE,88889719,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,32,16/06/2020
FULANE SILVE,88889720,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Positivo,Feminino,36,
FULANE SILVE,88889721,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-27,0,Negativo,Masculino,37,26/06/2020
FULANE SILVE,88889722,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,34,10/07/2020
FULANE SILVE,88889723,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,24,22/06/2020
FULANE SILVE,88889724,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-03-27,0,,Feminino,37,24/03/2020
FULANE SILVE,88889725,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,Negativo,Masculino,27,28/05/2020
FULANE SILVE,88889726,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,,Masculino,29,26/05/2020
FULANE SILVE,88889727,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,34,16/06/2020
FULANE SILVE,88889728,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Feminino,24,03/06/2020
FULANE SILVE,88889729,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,,Masculino,50,29/05/2020
FULANE SILVE,88889730,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-27,0,Negativo,Masculino,47,26/06/2020
FULANE SILVE,88889731,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,31,19/06/2020
FULANE SILVE,88889732,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Masculino,36,09/07/2020
FULANE SILVE,88889733,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Masculino,38,26/06/2020
FULANE SILVE,88889734,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-02,0,,Masculino,36,01/05/2020
FULANE SILVE,88889735,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,36,02/06/2020
FULANE SILVE,88889736,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,35,15/06/2020
FULANE SILVE,88889737,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,32,15/06/2020
FULANE SILVE,88889738,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,27,10/07/2020
FULANE SILVE,88889739,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-28,0,Negativo,Masculino,31,04/06/2020
FULANE SILVE,88889740,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,41,19/06/2020
FULANE SILVE,88889741,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,38,17/06/2020
FULANE SILVE,88889742,RUA LUGAR NENHUM,Curitiba,99999999,,2020-06-27,0,Negativo,Masculino,41,
FULANE SILVE,88889743,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-08,0,Negativo,Feminino,32,03/06/2020
FULANE SILVE,88889744,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-14,0,Negativo,Feminino,37,29/04/2020
FULANE SILVE,88889745,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-20,0,Negativo,Feminino,20,08/03/2020
FULANE SILVE,88889746,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-01,0,Negativo,Masculino,27,01/07/2020
FULANE SILVE,88889747,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-19,0,,Feminino,29,16/03/2020
FULANE SILVE,88889748,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-06,0,Negativo,Feminino,36,29/04/2020
FULANE SILVE,88889749,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,22,10/07/2020
FULANE SILVE,88889750,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-25,0,,Feminino,27,22/06/2020
FULANE SILVE,88889751,RUA LUGAR NENHUM,Conselheiro Lafaiete,99999999,,2020-06-27,0,Negativo,Masculino,38,15/06/2020
FULANE SILVE,88889752,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,38,16/06/2020
FULANE SILVE,88889753,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,41,19/06/2020
FULANE SILVE,88889754,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,36,16/06/2020
FULANE SILVE,88889755,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,40,15/06/2020
FULANE SILVE,88889756,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Masculino,33,15/07/2020
FULANE SILVE,88889757,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Feminino,40,15/06/2020
FULANE SILVE,88889758,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-03,0,,Feminino,37,01/06/2020
FULANE SILVE,88889759,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-25,0,Negativo,Feminino,42,05/06/2020
FULANE SILVE,88889760,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,,Feminino,35,17/06/2020
FULANE SILVE,88889761,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Feminino,37,15/06/2020
FULANE SILVE,88889762,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Feminino,37,30/05/2020
FULANE SILVE,88889763,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Masculino,34,09/07/2020
FULANE SILVE,88889764,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,21,01/06/2020
FULANE SILVE,88889765,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,28,19/06/2020
FULANE SILVE,88889766,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,35,19/06/2020
FULANE SILVE,88889767,RUA LUGAR NENHUM,Ibirit,99999999,,2020-07-20,0,Negativo,Masculino,38,15/07/2020
FULANE SILVE,88889768,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-26,0,Negativo,Masculino,26,26/06/2020
FULANE SILVE,88889769,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,32,02/06/2020
FULANE SILVE,88889770,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-01,0,Negativo,Masculino,40,01/06/2020
FULANE SILVE,88889771,RUA LUGAR NENHUM,Ouro Preto,99999999,Ignorado,2020-03-15,0,Negativo,Masculino,13,14/03/2020
FULANE SILVE,88889772,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,32,18/06/2020
FULANE SILVE,88889773,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Masculino,23,26/06/2020
FULANE SILVE,88889774,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,,Masculino,34,14/07/2020
FULANE SILVE,88889775,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Positivo,Masculino,55,20/05/2020
FULANE SILVE,88889776,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,19,29/05/2020
FULANE SILVE,88889777,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-01,0,Negativo,Masculino,23,28/05/2020
FULANE SILVE,88889778,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Negativo,Masculino,22,05/06/2020
FULANE SILVE,88889779,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-07,0,Negativo,Masculino,32,07/07/2020
FULANE SILVE,88889780,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-28,0,,Masculino,40,28/05/2020
FULANE SILVE,88889781,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,24,25/05/2020
FULANE SILVE,88889782,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Feminino,20,26/06/2020
FULANE SILVE,88889783,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,39,24/06/2020
FULANE SILVE,88889784,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,22,02/06/2020
FULANE SILVE,88889785,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-16,0,Negativo,Masculino,29,15/06/2020
FULANE SILVE,88889786,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,34,01/06/2020
FULANE SILVE,88889787,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-07,0,Negativo,Masculino,25,07/07/2020
FULANE SILVE,88889788,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-04-25,0,,Masculino,4,23/04/2020
FULANE SILVE,88889789,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Feminino,41,22/06/2020
FULANE SILVE,88889790,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,49,30/05/2020
FULANE SILVE,88889791,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,,Feminino,75,10/06/2020
FULANE SILVE,88889792,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,,Feminino,51,13/07/2020
FULANE SILVE,88889793,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Feminino,37,23/06/2020
FULANE SILVE,88889794,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Feminino,49,13/05/2020
FULANE SILVE,88889795,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,49,19/06/2020
FULANE SILVE,88889796,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,33,29/05/2020
FULANE SILVE,88889797,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-07-03,0,Negativo,Feminino,27,30/06/2020
FULANE SILVE,88889798,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Feminino,38,18/05/2020
FULANE SILVE,88889799,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,47,26/05/2020
FULANE SILVE,88889800,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Positivo,Masculino,37,05/06/2020
FULANE SILVE,88889801,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-30,0,Negativo,Masculino,58,30/05/2020
FULANE SILVE,88889802,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,37,17/06/2020
FULANE SILVE,88889803,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,27,25/05/2020
FULANE SILVE,88889804,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,42,28/05/2020
FULANE SILVE,88889805,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-25,0,,Masculino,2,20/03/2020
FULANE SILVE,88889806,RUA LUGAR NENHUM,CanaÆ dos Caraj s,99999999,,2020-06-30,0,Negativo,Masculino,40,30/06/2020
FULANE SILVE,88889807,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-03,0,Positivo,Masculino,50,03/06/2020
FULANE SILVE,88889808,RUA LUGAR NENHUM,Mariana,99999999,,2020-07-10,0,Negativo,Masculino,25,09/07/2020
FULANE SILVE,88889809,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,,Feminino,14,12/06/2020
FULANE SILVE,88889810,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,29,23/06/2020
FULANE SILVE,88889811,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-19,0,,Masculino,7,13/03/2020
FULANE SILVE,88889812,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,20,27/05/2020
FULANE SILVE,88889813,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,27,18/06/2020
FULANE SILVE,88889814,RUA LUGAR NENHUM,Itabirito,99999999,Cura,2020-05-28,0,Negativo,Masculino,23,28/05/2020
FULANE SILVE,88889815,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Masculino,39,25/05/2020
FULANE SILVE,88889816,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-28,0,Negativo,Masculino,26,02/06/2020
FULANE SILVE,88889817,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,27,17/06/2020
FULANE SILVE,88889818,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-19,0,Positivo,Masculino,40,04/06/2020
FULANE SILVE,88889819,RUA LUGAR NENHUM,Mariana,99999999,,2020-07-08,0,,Masculino,33,06/07/2020
FULANE SILVE,88889820,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,49,17/06/2020
FULANE SILVE,88889821,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-29,0,,Feminino,39,27/05/2020
FULANE SILVE,88889822,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,19,24/06/2020
FULANE SILVE,88889823,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-22,0,,Masculino,2,20/03/2020
FULANE SILVE,88889824,RUA LUGAR NENHUM,Ouro Preto,99999999,Em tratamento domiciliar,2020-05-28,0,Positivo,Feminino,52,28/05/2020
FULANE SILVE,88889825,RUA LUGAR NENHUM,Ouro Branco,99999999,,2020-05-20,0,Negativo,Feminino,35,20/05/2020
FULANE SILVE,88889826,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,35,27/05/2020
FULANE SILVE,88889827,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,23,
FULANE SILVE,88889828,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-04-30,0,,Masculino,22,28/04/2020
FULANE SILVE,88889829,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Masculino,20,09/07/2020
FULANE SILVE,88889830,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-03,0,Negativo,Masculino,23,03/06/2020
FULANE SILVE,88889831,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,27,16/06/2020
FULANE SILVE,88889832,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-06-25,0,Positivo,Masculino,22,24/06/2020
FULANE SILVE,88889833,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-26,0,Negativo,Masculino,22,26/06/2020
FULANE SILVE,88889834,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,27,15/06/2020
FULANE SILVE,88889835,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,26,02/06/2020
FULANE SILVE,88889836,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-26,0,Negativo,Masculino,26,23/06/2020
FULANE SILVE,88889837,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-07,0,Negativo,Masculino,30,06/07/2020
FULANE SILVE,88889838,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-02,0,Negativo,Feminino,42,02/06/2020
FULANE SILVE,88889839,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,70,04/06/2020
FULANE SILVE,88889840,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Feminino,42,09/06/2020
FULANE SILVE,88889841,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-28,0,Negativo,Feminino,57,28/05/2020
FULANE SILVE,88889842,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-25,0,,Feminino,17,24/03/2020
FULANE SILVE,88889843,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-15,0,Negativo,Masculino,21,05/06/2020
FULANE SILVE,88889844,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-08,0,Positivo,Feminino,51,01/06/2020
FULANE SILVE,88889845,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-18,0,Negativo,Masculino,32,16/06/2020
FULANE SILVE,88889846,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-31,0,,Feminino,93,25/03/2020
FULANE SILVE,88889847,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-05,0,,Masculino,28,28/06/2020
FULANE SILVE,88889848,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Feminino,42,12/06/2020
FULANE SILVE,88889849,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,38,01/06/2020
FULANE SILVE,88889850,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Positivo,Feminino,68,01/07/2020
FULANE SILVE,88889851,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Negativo,Feminino,6,09/06/2020
FULANE SILVE,88889852,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Feminino,34,22/04/2020
FULANE SILVE,88889853,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-29,0,Positivo,Feminino,35,29/05/2020
FULANE SILVE,88889854,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Feminino,30,20/05/2020
FULANE SILVE,88889855,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-03-23,0,,Feminino,54,20/03/2020
FULANE SILVE,88889856,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-30,0,Negativo,Feminino,5,21/06/2020
FULANE SILVE,88889857,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Feminino,21,24/05/2020
FULANE SILVE,88889858,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-13,0,Negativo,Masculino,35,13/07/2020
FULANE SILVE,88889859,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-03,0,Positivo,Masculino,25,02/06/2020
FULANE SILVE,88889860,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,32,16/06/2020
FULANE SILVE,88889861,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-07-01,0,Positivo,Feminino,32,26/06/2020
FULANE SILVE,88889862,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-16,0,,Feminino,28,13/07/2020
FULANE SILVE,88889863,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-07-15,0,Positivo,Masculino,47,14/07/2020
FULANE SILVE,88889864,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,30,25/06/2020
FULANE SILVE,88889865,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,32,30/05/2020
FULANE SILVE,88889866,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-15,0,,Masculino,21,13/05/2020
FULANE SILVE,88889867,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,58,01/06/2020
FULANE SILVE,88889868,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-02,0,Negativo,Feminino,28,28/05/2020
FULANE SILVE,88889869,RUA LUGAR NENHUM,Mariana,99999999,,2020-04-07,0,,Feminino,48,03/04/2020
FULANE SILVE,88889870,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-20,0,,Feminino,21,17/03/2020
FULANE SILVE,88889871,RUA LUGAR NENHUM,Mariana,99999999,,2020-04-03,0,,Masculino,19,02/04/2020
FULANE SILVE,88889872,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-04-01,0,,Feminino,38,25/03/2020
FULANE SILVE,88889873,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,29,22/06/2020
FULANE SILVE,88889874,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,30,03/06/2020
FULANE SILVE,88889875,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,20,
FULANE SILVE,88889876,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-05,0,Positivo,Masculino,22,05/06/2020
FULANE SILVE,88889877,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-30,0,,Feminino,32,29/03/2020
FULANE SILVE,88889878,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,32,15/06/2020
FULANE SILVE,88889879,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,49,16/06/2020
FULANE SILVE,88889880,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-19,0,,Masculino,29,17/03/2020
FULANE SILVE,88889881,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,21,02/06/2020
FULANE SILVE,88889882,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,32,22/05/2020
FULANE SILVE,88889883,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-25,0,Positivo,Masculino,48,25/06/2020
FULANE SILVE,88889884,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,39,18/06/2020
FULANE SILVE,88889885,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Feminino,28,17/06/2020
FULANE SILVE,88889886,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Feminino,27,17/06/2020
FULANE SILVE,88889887,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Feminino,44,05/06/2020
FULANE SILVE,88889888,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-27,0,,Feminino,31,25/05/2020
FULANE SILVE,88889889,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Feminino,31,09/07/2020
FULANE SILVE,88889890,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-27,0,,Masculino,39,24/03/2020
FULANE SILVE,88889891,RUA LUGAR NENHUM,Conselheiro Lafaiete,99999999,,2020-06-04,0,Negativo,Masculino,30,02/06/2020
FULANE SILVE,88889892,RUA LUGAR NENHUM,Itabirito,99999999,,2020-05-15,0,,Feminino,37,06/05/2020
FULANE SILVE,88889893,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Feminino,34,14/07/2020
FULANE SILVE,88889894,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Feminino,47,14/07/2020
FULANE SILVE,88889895,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-28,0,,Feminino,24,26/05/2020
FULANE SILVE,88889896,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Feminino,32,26/05/2020
FULANE SILVE,88889897,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,40,18/06/2020
FULANE SILVE,88889898,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,22,25/05/2020
FULANE SILVE,88889899,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,30,19/06/2020
FULANE SILVE,88889900,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,24,17/06/2020
FULANE SILVE,88889901,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-04,0,Negativo,Masculino,34,04/06/2020
FULANE SILVE,88889902,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Feminino,16,15/06/2020
FULANE SILVE,88889903,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,22,22/06/2020
FULANE SILVE,88889904,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-04,0,,Masculino,26,28/06/2020
FULANE SILVE,88889905,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,41,16/06/2020
FULANE SILVE,88889906,RUA LUGAR NENHUM,Mariana,99999999,,2020-04-23,0,,Masculino,25,22/04/2020
FULANE SILVE,88889907,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,29,15/06/2020
FULANE SILVE,88889908,RUA LUGAR NENHUM,Ouro Preto,99999999,Em tratamento domiciliar,2020-06-23,0,,Masculino,24,06/06/2020
FULANE SILVE,88889909,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,49,19/06/2020
FULANE SILVE,88889910,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,36,15/06/2020
FULANE SILVE,88889911,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-25,0,Negativo,Masculino,39,25/05/2020
FULANE SILVE,88889912,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,28,18/06/2020
FULANE SILVE,88889913,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-20,0,Negativo,Feminino,22,20/07/2020
